"pct_carrier_delay","pct_atc_delay","pct_weather_delay","airline"
8.15322580645161,1.97177419354839,0.762096774193548,"American"
5.95992366412214,3.70610687022901,1.58587786259542,"American"
7.15727002967359,2.70623145400593,2.02670623145401,"American"
12.1,11.0333333333333,0,"American"
7.33333333333333,3.36559139784946,1.7741935483871,"American"
6.16388888888889,3.225,0.975,"American"
7.74416135881104,10.6422505307856,1.46072186836518,"American"
9.07017543859649,8.07894736842105,0.728070175438597,"American"
10.4065934065934,8.16483516483516,0.838827838827839,"American"
9.76978417266187,5.97122302158273,0.712230215827338,"American"
8.5,15.2954545454545,2.31818181818182,"American"
6.58709677419355,3.04516129032258,0.303225806451613,"American"
8.94736842105263,4.2280701754386,1.56140350877193,"American"
8.10966981132075,5.53301886792453,1.25471698113208,"American"
6.77229601518027,3.23908918406072,0.552182163187856,"American"
3.34826556397886,4.73060724404625,0.678076422390688,"American"
7.81159420289855,2.95652173913043,0,"American"
14.4472361809045,3.94472361809045,1.2713567839196,"American"
7.34671532846715,2.41240875912409,1.58759124087591,"American"
4.56884875846501,11.7516930022573,0.516930022573363,"American"
5.33870967741935,6.45161290322581,0.790322580645161,"American"
11.6881720430108,6.61290322580645,2.05376344086022,"American"
21.4193548387097,4.70967741935484,1.41935483870968,"American"
12.4029850746269,3.07462686567164,1.88059701492537,"American"
13.7603686635945,45.1152073732719,0.460829493087558,"American"
8.75862068965517,3.10344827586207,0.517241379310345,"American"
6.42817679558011,7.61878453038674,0.074585635359116,"American"
6.23355263157895,4.05921052631579,0.177631578947368,"American"
13.2521008403361,1.65546218487395,0.327731092436975,"American"
11.6558441558442,6.9025974025974,0.571428571428571,"American"
14.7241379310345,8.25862068965517,3.25862068965517,"American"
5.77118644067797,2.73728813559322,0.957627118644068,"American"
6.49746707193516,7.30091185410334,0.0911854103343465,"American"
8.41935483870968,49.4516129032258,0,"American"
6.41654135338346,6.98345864661654,1.11729323308271,"American"
6.12468513853904,6.29974811083123,0.769941225860621,"American"
5.72060957910015,7.61030478955007,0.765602322206096,"American"
8.93548387096774,29.5161290322581,0,"American"
6.1949860724234,3.45961002785515,0.88857938718663,"American"
11.0336021505376,4.19758064516129,1.21639784946237,"American"
6.66666666666667,3.22916666666667,0.263888888888889,"American"
7.66949152542373,1.90677966101695,1.52542372881356,"American"
7.31593331511342,6.91637059305821,1.08226291336431,"American"
5.8961625282167,2.93679458239278,1.63205417607223,"American"
10.624633431085,4.91495601173021,0.824046920821114,"American"
8.66666666666667,1.6,3,"American"
12.1612903225806,27.9139784946237,0.78494623655914,"American"
7.72350230414747,2.13364055299539,0.179723502304147,"American"
6.82,3.90666666666667,0.646666666666667,"American"
10.9354838709677,8.66129032258065,0.225806451612903,"American"
3.26102646351243,6.84182036888533,0.539294306335204,"American"
12,5.19298245614035,0.842105263157895,"American"
10.0645161290323,5.3741935483871,0.929032258064516,"American"
15.0645161290323,3.50806451612903,2.04838709677419,"American"
9.52955082742317,7.07801418439716,1.76595744680851,"American"
6.62348178137652,3.86032388663968,1.73886639676113,"American"
11.8064516129032,5.04838709677419,0.903225806451613,"American"
6.18604651162791,2.56589147286822,1.41085271317829,"American"
10.0090909090909,4.93333333333333,1.15757575757576,"American"
10.4431818181818,4.86363636363636,0.784090909090909,"American"
8.73404255319149,4.38297872340426,0.914893617021277,"American"
5.98787878787879,4.25454545454545,2.02424242424242,"American"
8.94239631336406,6.71658986175115,1.64976958525346,"American"
8.91170825335893,3.02495201535509,0.875239923224568,"American"
14.4659090909091,4.80681818181818,0.715909090909091,"American"
